time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,4.6310250887716806e-05,-0.0009995835397495429,18.931754824766614,6.2828069205092145,0.00016707988370523452,0.0,-0.0006487519875038345,-0.0029342964589190714,25.963329067023807,-0.0009158608922746862,0.00013539642867699405,0.0,899.9987349002398,899.9977406832077,900.0009535828767,899.9976957922703
1.2000000000000006,2.6780688329788747e-06,-0.0011864895242008429,20.499816810818082,6.282750056611388,0.00017546438271143217,0.0,-0.0008054616244246682,-0.0033004626855929315,26.29762342540961,-0.0010115610295793535,0.00014843231996074845,0.0,899.9985753627387,899.9991000476525,900.0007184860575,899.9968643779164
1.2600000000000007,-5.0330548079240346e-05,-0.0013963139472529292,22.086437695948316,6.282688090306996,0.00018578757286480396,0.0,-0.0009615360610528781,-0.0036985669515437404,26.583014338935712,-0.0010752346612865704,0.0002192619919683943,0.0,899.9975937738109,900.000458429852,899.9992973724221,899.996742250135
1.3200000000000007,-0.00011275334103595289,-0.0016310226235340204,23.688888251483927,6.28262287976014,0.00020020712580848254,0.0,-0.001119820890704666,-0.004130050656608432,26.826213049903487,-0.0011100723596674013,0.0002824283736995522,0.0,899.9970099276729,899.9995626422178,899.9989565028393,899.9975704751291
1.3800000000000008,-0.0001848264900168503,-0.0018926305615691106,25.304817900132548,6.282555719728915,0.00021798721578658586,0.0,-0.0012836405772513962,-0.004595197334993619,27.033137504911046,-0.0011378666541861833,0.0003241385088567969,0.0,899.9983152635823,899.99999767211,899.9980251693762,899.9969251302354
1.4400000000000008,-0.00026695577125352137,-0.002183156379591895,26.932208730578093,6.282487064372155,0.0002384726270365789,0.0,-0.001455308400041392,-0.005093982091726164,27.208967833149543,-0.0011570399245809063,0.00037597767958269214,0.0,899.9984687704406,900.00056038999,899.998247165302,899.9974968484661
1.5000000000000009,-0.00035967150053152133,-0.0025046182178041325,28.569333042865093,6.282418148062607,0.00026037006130597007,0.0,-0.0016367531092172495,-0.005626360751429616,27.358207686010477,-0.001131737901875308,0.00034290307470593375,0.0,900.0002747353735,899.9989266107061,899.9975609032505,899.9986120389377
1.560000000000001,-0.0004635684745085508,-0.0028590079457632665,30.214714981877858,6.282351355757886,0.0002794097859615263,0.0,-0.0018277517212869454,-0.006191328269864104,27.484758274032693,-0.001076158417872491,0.00026612125015958795,0.0,900.0015053826157,899.9983881032579,899.99711204426,899.9993887117688
1.620000000000001,-0.000579150431028612,-0.0032482214124228545,31.86709624951457,6.282288178793683,0.00029438443162277395,0.0,-0.002025825294410887,-0.0067867920093325025,27.591980130958095,-0.0010065632380406974,0.00021646292955568853,0.0,900.0009959264596,899.9989787848759,899.9965260220946,899.999369026219
1.680000000000001,-0.000706770369517553,-0.003674014272680651,33.52540592029694,6.282228551680465,0.0003076321299921858,0.0,-0.002228823869546781,-0.007410296359605503,27.682767472977076,-0.0009682367285296019,0.00022945930670337139,0.0,900.0004386838003,900.0009598981694,899.9976435839457,899.9992187964915
1.740000000000001,-0.0008467109857448221,-0.004138015192995243,35.18873373254622,6.28217064455858,0.00032150113613127473,0.0,-0.0024366320531330624,-0.008060269955310347,27.75959022327372,-0.0009588822197431061,0.00023453212573321976,0.0,899.9999612089975,900.0001612561978,899.9984401322404,899.998841251358
1.8000000000000012,-0.000999280760024204,-0.004641800509352927,36.85630683205137,6.282112969881442,0.0003353195185438196,0.0,-0.0026498516493449063,-0.008736491650682373,27.824566130480058,-0.0009659707112755614,0.00022185191445714823,0.0,900.0008759075522,900.0003569234545,899.9984205684555,899.998155609191
1.8600000000000012,-0.001164808011956478,-0.005186961944612824,38.52746973146236,6.282054557966886,0.00034781792412541535,0.0,-0.002868489883115114,-0.009439619431087905,27.87949659207271,-0.000988661390661921,0.00018119748962888214,0.0,900.0013588360849,899.9997073217845,899.9981312447487,899.9972346229075
1.9200000000000013,-0.0013435948345613656,-0.005775148903077733,40.20166693738651,6.281995316253251,0.0003572448263797767,0.0,-0.00309161940615093,-0.010170866571503652,27.925919232113955,-0.0009847625493788492,0.00010889731987157675,0.0,900.0009828763034,899.998050799387,899.9983232849354,899.998503936134
1.9800000000000013,-0.0015358548173785781,-0.006408076853413443,41.87842828088386,6.281936155962523,0.00036234325528994304,0.0,-0.0033172356470377554,-0.010931054619800417,27.96514572267543,-0.0009884900140402367,3.707459177889264e-05,0.0,900.0018373057787,899.9989262556767,899.9992029801563,899.9990747108366
2.0400000000000014,-0.0017416653486464822,-0.007087497861780322,43.55735580064792,6.281877847532559,0.0003637558329643298,0.0,-0.003542981706193246,-0.011720686644352423,27.998276247476976,-0.0009384561670094778,-3.5392796543577556e-06,0.0,900.0004914849236,899.9988459344416,899.9978962672512,899.9999451915027
